Ordem;TIPO;Emissão;Data Inicio;Data Término;Médio;Item;Referência;Estabelecimento;Linha;Tipo Controle;Grupo Estoque;Tipo Ordem;Custeio Mat.;Custeio GGF;Custeio MOB;Moeda;Conta Contabil;Centro de Custo;Qtde. Original;Qtde. Produzida;Data;Esp;Tipo Transação;Deposito;Série;Documento;Seq. Operação;Qtde Requisição/Reporte;Rendimentos kg;Rendimentos %;Valor Material;Valor GGF;Valor MOB;Item2;Referencia;Unidade Medida;NMB;Descrição;Preco Fiscal;Data Requisição/Reporte;Funcionário;Centro Custo;Grupo Maq;Hr. Reporte;Tempo Homem/Máquina;GGF/MOB Batch;Mob Dir;;
65.842;RENDIMENTO_1;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;SOB;;65843;1;40,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001827;;KG;0;CQ-7140 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;SOB;;65843;1;22,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001827;;KG;0;CQ-7140 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;SOB;;65843;1;74,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001827;;KG;0;CQ-7140 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;SOB;;65843;1;96,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001827;;KG;0;CQ-7140 PI CAI 15.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;RRQ;Ent;SOB;;65843;1;22,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001827;;KG;0;CQ-7140 PI CAI 15.00 KG;0,0000;16/04/2024;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;RRQ;Ent;SOB;;65843;1;74,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16001827;;KG;0;CQ-7140 PI CAI 15.00 KG;0,0000;16/04/2024;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;140,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30003269;;KG;3;JINHAI JH8152 SIS;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;234,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30003270;;KG;3;HAI-SIS JH-8291;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;12,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30003270;;KG;3;HAI-SIS JH-8291;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;14,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;448,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000981;;KG;3;CALSOL 5550;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;244,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35003180;;KG;3;KRATON D-1124 PT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;750,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000113;;kg;3;RESIDHERE ES100S (Big bag);0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;136,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000324;;KG;4;PINUSROSIN® WW/X;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;16/04/2024;REQ;Sai;ALM;;65843;1;700,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000408;;KG;3;RESIDHERE EP 100 S;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;17/04/2024;RRQ;Ent;ALM;;65843;1;750,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000113;;kg;3;RESIDHERE ES100S (Big bag);0,0000;17/04/2024;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;18/04/2024;REQ;Sai;ALM;;;1;45,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000981;;KG;3;CALSOL 5550;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;18/04/2024;REQ;Sai;ALM;;TROCA;1;750,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007037;;KG;4;RESIDHERE ES100S (SACARIA);0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;19/04/2024;ACA;Ent;DCQ;;65843;1;2.949,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000608;;KG;1;CQ-3060 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;MAT;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;19/04/2024;REQ;Sai;ALM;;ajuste;1;90,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007037;;KG;4;RESIDHERE ES100S (SACARIA);0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;GGF;11/04/2024;17/04/2024;20/04/2024;31/03/2024;26000608;;200;2;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.800,0000;2.949,0000;19/04/2024;;Rep;;;65843;1;2.949,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM09;9,7666;0,0000;0,0000;;;
65.843;RENDIMENTO;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.949,0000;2.949,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.843;RENDIMENTO_1;;;;;26000608;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;175,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;450,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35009494;;KG;3;HHP-1204;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;46,1948;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65844;1;628,8052;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;19/04/2024;ACA;Ent;DCQ;;65844;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;GGF;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;19/04/2024;;Rep;;;65844;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;4,0833;0,0000;0,0000;;;
65.844;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.844;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65845;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65845;1;175,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65845;1;450,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65845;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65845;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35009494;;KG;3;HHP-1204;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65845;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;18/04/2024;ACA;Ent;DCQ;;65845;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;GGF;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;18/04/2024;;Rep;;;65845;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;5,4999;0,0000;0,0000;;;
65.845;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.845;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65846;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65846;1;175,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65846;1;450,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65846;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65846;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35009494;;KG;3;HHP-1204;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;17/04/2024;REQ;Sai;ALM;;65846;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;19/04/2024;ACA;Ent;DCQ;;65846;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;GGF;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;19/04/2024;;Rep;;;65846;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;3,5999;0,0000;0,0000;;;
65.846;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.846;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65848;1;57,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30002515;;KG;3;SABIC FORTIFY C5070D;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65848;1;19,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65848;1;1.607,4000;0,0000;0,00%;0,0000;0,0000;0,0000;35000499;;KG;3;ESCOREZ 5320;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65848;1;1.159,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001882;;KG;2;AFFINITY GA 1950;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65848;1;7,6000;0,0000;0,00%;0,0000;0,0000;0,0000;35002680;;KG;3;EVERNOX 76GF/GD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65848;1;950,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35002876;;KG;3;SHELL GTL SARAWAX SX 105;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;MAT;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;17/04/2024;ACA;Ent;DCQ;;65848;1;3.800,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001145;;KG;1;AVA COMBI CASE 1 L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;GGF;11/04/2024;17/04/2024;17/04/2024;31/03/2024;26001145;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;17/04/2024;;Rep;;;65848;1;3.800,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM13;3,1666;0,0000;0,0000;;;
65.848;RENDIMENTO;;;;;26001145;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;3.800,0000;3.800,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.848;RENDIMENTO_1;;;;;26001145;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.849;MAT;11/04/2024;17/04/2024;19/04/2024;31/03/2024;26001111;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65849;1;1.501,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30001754;;KG;3;LUHOREZ HD-1100;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.849;MAT;11/04/2024;17/04/2024;19/04/2024;31/03/2024;26001111;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65849;1;19,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.849;MAT;11/04/2024;17/04/2024;19/04/2024;31/03/2024;26001111;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;16/04/2024;REQ;Sai;ALM;;65849;1;380,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000506;;KG;2;ESCOREZ 5300;0,0000;;;;;0,0000;0,0000;0,0000;;;
